Emotions,Path,Duration
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_kite_happy.wav,1.864299172605882
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_knock_happy.wav,1.9778405832718933
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_late_happy.wav,1.9677643974768575
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_laud_happy.wav,1.8738019169329074
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_lean_happy.wav,2.088187105758991
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_learn_happy.wav,1.9247972474809536
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_lease_happy.wav,2.2475628737609568
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_lid_happy.wav,2.0131072335545177
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_life_happy.wav,1.9785778651593349
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_limb_happy.wav,1.863971491767019
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_live_happy.wav,2.031416400425985
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_loaf_happy.wav,2.005857294994675
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_long_happy.wav,1.9826329155402638
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_lore_happy.wav,2.086835422298681
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_lose_happy.wav,2.1078889161956256
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_lot_happy.wav,1.925575489473253
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_love_happy.wav,2.0658638486114524
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_luck_happy.wav,1.9684607192594412
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_make_happy.wav,1.9391742442860653
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_match_happy.wav,2.065290407143442
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_merge_happy.wav,1.984107479315147
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_mess_happy.wav,2.083681494224625
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_met_happy.wav,1.882362578848202
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_mill_happy.wav,1.904726796100598
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_mob_happy.wav,1.7904071434422872
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_mode_happy.wav,1.9025968706479888
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_mood_happy.wav,1.9397476857540756
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_moon_happy.wav,1.8572949946751864
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_mop_happy.wav,2.1813303842057836
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_mouse_happy.wav,2.1736708445973623
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_nag_happy.wav,2.027443270254772
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_name_happy.wav,2.1439747685754074
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_near_happy.wav,2.0153190792168427
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_neat_happy.wav,1.9525681985745884
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_nice_happy.wav,2.1521258294421233
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_note_happy.wav,2.042967149995904
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_numb_happy.wav,2.023674940607848
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_pad_happy.wav,1.932415826984517
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_page_happy.wav,2.112394527729991
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_pain_happy.wav,2.0994920946997624
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_pass_happy.wav,2.3083886294748917
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_pearl_happy.wav,2.03727369542066
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_peg_happy.wav,2.1637584992217582
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_perch_happy.wav,1.9736626525763905
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_phone_happy.wav,2.0571803063815843
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_pick_happy.wav,2.085934299991808
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_pike_happy.wav,2.0525927746375032
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_pole_happy.wav,1.9841893995248627
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_pool_happy.wav,1.996559351191939
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_puff_happy.wav,1.9668223150651265
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_rag_happy.wav,2.0692635373146557
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_raid_happy.wav,2.0029491275497664
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_rain_happy.wav,2.097771770295732
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_raise_happy.wav,2.1535184730072907
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_rat_happy.wav,2.1632260178586056
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_reach_happy.wav,2.020275251904645
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_read_happy.wav,1.9353649545342837
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_red_happy.wav,1.9202506758417301
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_ring_happy.wav,2.1185385434586714
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_ripe_happy.wav,1.9690751208323094
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_road_happy.wav,2.0786434013271076
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_room_happy.wav,1.9722290489063652
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_rose_happy.wav,2.2068075694273777
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_rot_happy.wav,2.103424264766118
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_rough_happy.wav,2.1010895387892194
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_rush_happy.wav,2.08839190628328
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_said_happy.wav,1.9779225034816088
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_sail_happy.wav,1.9777586630621775
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_search_happy.wav,2.068731055951503
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_seize_happy.wav,2.2025477185221596
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_sell_happy.wav,1.9886130908495125
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_shack_happy.wav,1.982550995330548
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_shall_happy.wav,2.069140657000082
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_shawl_happy.wav,1.973826492995822
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_sheep_happy.wav,2.0250266240681576
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_shirt_happy.wav,1.808880150733186
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_should_happy.wav,2.0079872204472844
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_shout_happy.wav,2.098754812812321
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_size_happy.wav,2.161259932825428
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_soap_happy.wav,1.8975997378553289
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_soup_happy.wav,2.1204227082821334
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_sour_happy.wav,2.0573031866961577
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_south_happy.wav,2.056033423445564
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_sub_happy.wav,1.9370443188334563
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_such_happy.wav,2.0201114114852134
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_sure_happy.wav,1.9399934463832227
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_take_happy.wav,2.013967395756533
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_talk_happy.wav,2.2249119357745557
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_tape_happy.wav,1.8263291554026377
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_team_happy.wav,2.0800770049971327
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_tell_happy.wav,2.028098631932498
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_thin_happy.wav,2.1188252641926764
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_third_happy.wav,2.2045957237650526
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_thought_happy.wav,1.9135741787498977
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_thumb_happy.wav,1.992791021545015
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_time_happy.wav,2.031744081264848
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_tip_happy.wav,1.6922667322028344
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_tire_happy.wav,2.0066355369869746
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_ton_happy.wav,1.9216842795117555
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_tool_happy.wav,1.8255918735151961
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_tough_happy.wav,1.9647333497173753
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_turn_happy.wav,2.009953305480462
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_vine_happy.wav,1.8603260424346686
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_voice_happy.wav,2.122061112476448
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_void_happy.wav,2.128000327680839
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_vote_happy.wav,1.9826738756451217
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_wag_happy.wav,1.894773490620136
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_walk_happy.wav,2.0178176456131727
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_wash_happy.wav,2.1884984025559104
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_week_happy.wav,1.9871385270746293
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_wheat_happy.wav,2.010936347997051
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_when_happy.wav,1.934299991807979
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_which_happy.wav,2.1204227082821334
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_whip_happy.wav,1.9501925124928319
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_white_happy.wav,1.9395838453346441
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_wife_happy.wav,2.149422462521504
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_wire_happy.wav,2.139673957565331
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_witch_happy.wav,1.9798885885147866
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_yearn_happy.wav,2.1619972147128697
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_yes_happy.wav,1.9777586630621775
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_young_happy.wav,1.9768575407553044
happy,../data/tess/TESS Toronto emotional speech set data/OAF_happy\OAF_youth_happy.wav,2.065044646514295
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_back_neutral.wav,2.0434177111493406
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_bar_neutral.wav,2.0019660850331777
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_base_neutral.wav,2.149832063570083
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_bath_neutral.wav,2.1647825018432045
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_bean_neutral.wav,2.076595396084214
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_beg_neutral.wav,1.9723928893257967
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_boat_neutral.wav,1.937412959777177
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_bone_neutral.wav,2.024576062914721
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_book_neutral.wav,1.7330629966412714
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_bought_neutral.wav,1.9521585975260096
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_burn_neutral.wav,2.1302531334480217
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_cab_neutral.wav,1.9069386417629228
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_calm_neutral.wav,1.8497583353813385
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_came_neutral.wav,2.104571147702138
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_cause_neutral.wav,2.0162611616285737
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_chain_neutral.wav,2.1169410993692144
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_chair_neutral.wav,2.325837634144343
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_chalk_neutral.wav,2.0568935856475794
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_chat_neutral.wav,1.8945277299909888
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_check_neutral.wav,1.8372245432948309
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_cheek_neutral.wav,2.008069140657
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_chief_neutral.wav,2.036413533218645
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_choice_neutral.wav,2.0679937740640617
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_cool_neutral.wav,1.9802981895633653
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_dab_neutral.wav,1.9885311706397968
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_date_neutral.wav,1.9424510526746948
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_dead_neutral.wav,1.979110346522487
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_death_neutral.wav,2.0667649709183253
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_deep_neutral.wav,1.8766281641681002
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_dime_neutral.wav,2.0525927746375032
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_dip_neutral.wav,1.7280249037437536
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_ditch_neutral.wav,1.9842303596297206
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_dodge_neutral.wav,2.1122716474154175
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_dog_neutral.wav,2.0285901531907924
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_doll_neutral.wav,2.2308921110838043
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_door_neutral.wav,1.8632342098795773
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_fail_neutral.wav,2.1632260178586056
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_fall_neutral.wav,2.048291963627427
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_far_neutral.wav,1.9820594740722537
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_fat_neutral.wav,1.9599410174490046
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_fit_neutral.wav,1.8615958056852626
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_five_neutral.wav,1.9372081592528876
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_food_neutral.wav,1.9213975587777505
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_gap_neutral.wav,1.968501679364299
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_gas_neutral.wav,2.0820430900303104
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_gaze_neutral.wav,2.2142213484066517
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_germ_neutral.wav,2.0951503235848286
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_get_neutral.wav,1.8955107725075777
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_gin_neutral.wav,2.0870402228229703
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_goal_neutral.wav,1.9454411403293193
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_good_neutral.wav,1.86298844925043
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_goose_neutral.wav,2.2483411157532562
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_gun_neutral.wav,1.9701810436634717
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_half_neutral.wav,1.8691734250839682
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_hall_neutral.wav,1.944253297288441
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_hash_neutral.wav,2.157819284017367
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_hate_neutral.wav,1.7866797739002211
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_have_neutral.wav,1.9180797902842632
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_haze_neutral.wav,2.0057753747849594
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_hire_neutral.wav,1.9506430736462685
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_hit_neutral.wav,1.853362824608831
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_hole_neutral.wav,1.8841648234619481
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_home_neutral.wav,2.0197427705414928
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_hurl_neutral.wav,1.9754239370852789
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_hush_neutral.wav,2.0931432784467927
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_jail_neutral.wav,2.169943475055296
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_jar_neutral.wav,2.0562791840747114
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_join_neutral.wav,2.2398214139428196
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_judge_neutral.wav,2.128819529777996
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_jug_neutral.wav,2.1122306873105594
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_juice_neutral.wav,2.145449332350291
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_keen_neutral.wav,2.1448758908822807
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_keep_neutral.wav,1.931473744572786
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_keg_neutral.wav,1.8676169410993693
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_kick_neutral.wav,1.9954534283607765
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_kill_neutral.wav,2.0717621037109857
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_king_neutral.wav,2.125378880969935
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_kite_neutral.wav,1.922790202342918
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_knock_neutral.wav,1.9396657655443599
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_late_neutral.wav,2.023019578930122
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_laud_neutral.wav,2.019537970017203
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_lean_neutral.wav,1.8520111411485214
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_learn_neutral.wav,2.08724502334726
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_lease_neutral.wav,2.1026050626689603
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_lid_neutral.wav,1.9784959449496191
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_life_neutral.wav,1.9808716310313754
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_limb_neutral.wav,1.966986155484558
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_live_neutral.wav,2.0131072335545177
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_loaf_neutral.wav,2.198287867616941
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_long_neutral.wav,1.9700991234537562
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_lore_neutral.wav,1.9026378307528466
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_lose_neutral.wav,2.1991070697140986
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_lot_neutral.wav,2.014827557958548
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_love_neutral.wav,1.9325387072990907
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_luck_neutral.wav,2.004915212582944
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_make_neutral.wav,1.9329892684525272
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_match_neutral.wav,2.0811419677234375
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_merge_neutral.wav,2.058818710575899
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_mess_neutral.wav,2.129433931350864
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_met_neutral.wav,1.9990169574834111
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_mill_neutral.wav,1.874784959449496
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_mob_neutral.wav,1.835627099205374
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_mode_neutral.wav,2.004628491848939
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_mood_neutral.wav,1.9369214385188827
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_moon_neutral.wav,2.079626443843696
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_mop_neutral.wav,1.7995412468255918
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_mouse_neutral.wav,2.106578192840174
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_nag_neutral.wav,2.142623085115098
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_name_neutral.wav,2.0038092897517816
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_near_neutral.wav,1.901286147292537
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_neat_neutral.wav,1.953633161300893
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_nice_neutral.wav,2.0705742606701074
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_note_neutral.wav,2.0689768165806504
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_numb_neutral.wav,1.9381912017694765
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_pad_neutral.wav,1.886991070697141
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_page_neutral.wav,2.1452854919308595
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_pain_neutral.wav,1.9408945686900958
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_pass_neutral.wav,2.2162693536495452
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_pearl_neutral.wav,2.0122880314573606
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_peg_neutral.wav,1.996887032030802
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_perch_neutral.wav,2.2389612517408044
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_phone_neutral.wav,2.1495863029409357
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_pick_neutral.wav,1.8935446874744
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_pike_neutral.wav,1.8891209961497502
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_pole_neutral.wav,1.8811337757024658
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_pool_neutral.wav,2.239985254362251
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_puff_neutral.wav,2.0527566150569347
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_rag_neutral.wav,2.308593429999181
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_raid_neutral.wav,2.1169001392643567
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_rain_neutral.wav,1.9798066683050708
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_raise_neutral.wav,2.326902596870648
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_rat_neutral.wav,2.0799541246825592
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_reach_neutral.wav,2.191488490210535
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_read_neutral.wav,2.0083149012861474
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_red_neutral.wav,1.9397476857540756
neutral,../data/tess/TESS Toronto emotional speech set data/OAF_neutral\OAF_ring_neutral.wav,2.1950929794380274
